user_id,name,review_count,average_stars
42487,Krista,5,4.4
42488,B,3,2.33
42489,Earl,1,1.0
42490,Paulina,1,5.0
42491,T,17,4.53
42492,Desiree,1,5.0
42493,Kristina,2,5.0
42494,Susie,4,4.25
42495,Shirley,5,4.2
42496,J,9,3.78
42497,ubi,1,3.0
42498,Merl,17,4.18
42499,Yvonne,10,4.1
42500,Luna,1,4.0
42501,M,3,3.0
42502,J,10,3.8
42503,G,2,3.0
42504,Kitty,1,5.0
42505,Lisa,6,2.33
42506,A,1,5.0
42507,Mathew,7,2.0
42508,Shay,1,1.0
42509,Troy,1,4.0
42510,Eugenius,4,3.5
42511,Christiana,2,5.0
42512,Samantha,1,4.0
42513,Reeves,13,4.31
42514,Luis,5,4.6
42515,Katie,16,4.62
42516,Anne,2,2.0
42517,Carina,2,2.5
42518,Tina,9,3.44
42519,Ed,1,1.0
42520,Takiya,1,1.0
42521,Jeremy,1,1.0
42522,Pat,9,4.44
42523,Petra,3,4.33
42524,Gigi,3,5.0
42525,Michele,1,5.0
42526,Kate,1,5.0
42527,Brenda,2,4.5
42528,Joseph,1,4.0
42529,Mark,2,5.0
42530,Mike,2,5.0
42531,Basi,6,4.33
42532,Susan,1,1.0
42533,Claudia,1,5.0
42534,Ramon,5,4.0
42535,Lisa,12,3.92
42536,Jim,3,2.33
42537,Ashley,1,5.0
42538,Logan,1,2.0
42539,Jackie,4,4.25
42540,Craig,2,5.0
42541,Leslie,3,4.33
42542,Suzanne,4,4.0
42543,J,13,4.38
42544,Aviel,10,2.2
42545,Eric,1,5.0
42546,Chris,1,5.0
42547,Holly,10,5.0
42548,Luis,3,4.0
42549,Kelly,3,4.33
42550,Jen,7,3.29
42551,Brad,1,2.0
42552,James,4,2.0
42553,Reina,8,4.5
42554,Ally,1,5.0
42555,Pam,2,5.0
42556,Eric,1,1.0
42557,Reggie,1,1.0
42558,Marianna,3,5.0
42559,Carie,1,4.0
42560,Sue,1,5.0
42561,Janice,4,4.5
42562,Steve,3,3.67
42563,Dennis,3,3.33
42564,Dre,1,5.0
42565,Janine,1,5.0
42566,Yasmine,1,4.0
42567,Tim,1,5.0
42568,Heather,1,5.0
42569,Ricardo,2,1.5
42570,James,6,3.17
42571,Joe,11,2.73
42572,Marc,9,3.11
42573,K,2,4.0
42574,Charlie,11,4.27
42575,Adam,11,5.0
42576,T,4,1.0
42577,Monkey,7,3.71
42578,Justin,2,5.0
42579,Ashley,4,3.5
42580,Alyssa,15,4.67
42581,Vincent,2,5.0
42582,Nic,10,4.3
42583,Mitsuki,1,5.0
42584,Aarti,2,4.5
42585,Eric,3,3.0
42586,Ayana,2,3.5
42587,Theresa,4,4.0
42588,Jennifer,9,2.33
42589,Beshoy,2,1.0
42590,Anna,5,2.8
42591,Rebecca,1,1.0
42592,Toya,1,3.0
42593,Don,3,4.0
42594,Ashley,2,3.0
42595,Blake,17,2.94
42596,Stu,1,3.0
42597,Katie,7,2.71
42598,J,2,3.5
42599,L,7,4.0
42600,Latasa,3,5.0
42601,Gwendolyn,1,1.0
42602,Ricardo,4,4.25
42603,Tim,1,5.0
42604,Jamie,1,5.0
42605,darren,11,3.73
42606,Sheila,2,3.5
42607,Jorge,8,4.62
42608,Christine,15,4.6
42609,Karina,12,4.0
42610,Tariki,5,3.4
42611,Alan,1,3.0
42612,Angelo,1,3.0
42613,Eve,5,4.2
42614,Jordan,6,5.0
42615,Jane,7,4.29
42616,Faure,11,2.64
42617,Caleb,17,2.88
42618,Sonya,2,3.5
42619,Al,3,4.0
42620,Cmb,7,4.0
42621,Dan,8,4.5
42622,Mimi,11,3.36
42623,John,2,3.5
42624,Mama_China,2,4.5
42625,Jerry,1,4.0
42626,Brian,2,5.0
42627,Ed,4,3.0
42628,Allen,9,4.22
42629,Ani,2,3.0
42630,Armando,5,4.6
42631,TJ,1,1.0
42632,Ray,2,4.0
42633,Kevin,2,3.5
42634,Julie,1,5.0
42635,Travis,2,3.5
42636,Ted,2,5.0
42637,Mark,4,3.5
42638,Natalie,18,4.89
42639,Amber,6,5.0
42640,Y,1,5.0
42641,Heather,19,4.58
42642,James,7,3.0
42643,Ramsey,4,4.25
42644,Natalia,4,3.25
42645,Gwen,10,3.2
42646,BB,1,2.0
42647,Aleksey,1,5.0
42648,Kimberly,3,3.33
42649,Melanie,5,4.8
42650,Nordasha,2,5.0
42651,Chris,3,3.33
42652,UltimateDisneyCruiseLineFan,1,5.0
42653,Steve,1,5.0
42654,Jennifer,1,4.0
42655,Ayka And Darrell,1,5.0
42656,Jose A,4,4.25
42657,Megan,11,5.0
42658,Ryan,6,2.5
42659,Tina,2,3.0
42660,Howard,21,3.24
42661,Kelly,2,5.0
42662,Woody,1,4.0
42663,Uz,2,3.5
42664,Susan,1,4.0
42665,Amy,3,4.67
42666,Darren,5,3.6
42667,S,2,2.5
42668,Jeremy,19,4.21
42669,H,1,4.0
42670,Cyndy,6,3.0
42671,Stephanie,4,5.0
42672,Ryan,8,4.75
42673,Rebecca,2,5.0
42674,Cactus,8,4.38
42675,Kimberly,1,5.0
42676,Shock,4,2.25
42677,L,18,3.0
42678,Hai,6,3.33
42679,Brian,5,3.8
42680,Ronald,1,1.0
42681,Cheri,2,3.0
42682,Arnold,23,4.52
42683,Philip,12,3.58
42684,Robi,5,5.0
42685,Israel,15,4.47
42686,Emily,2,3.5
42687,mike,1,2.0
42688,Ariana,2,4.5
42689,Barry,1,4.0
42690,Duane,1,5.0
42691,Jason,18,2.83
42692,Mark,5,5.0
42693,Robert,11,3.09
42694,Vanessa,10,4.3
42695,Lawrence,28,2.64
42696,STEVE,8,4.62
42697,Joshua,1,5.0
42698,Heather,18,3.78
42699,Jay,1,2.0
42700,Scott,6,3.0
42701,M,3,2.33
42702,Dana,4,4.0
42703,Lisa,1,4.0
42704,Russ,1,3.0
42705,Steve,1,1.0
42706,Fran,19,4.11
42707,Dean,1,5.0
42708,Sarah,2,5.0
42709,Zoe,14,4.21
42710,Jackie,6,4.83
42711,Nancy,5,4.2
42712,F,6,4.83
42713,Kim,1,5.0
42714,Charles,12,2.67
42715,Denise,8,4.38
42716,Boomer,5,2.6
42717,Katie,1,1.0
42718,Kathryn,4,4.75
42719,Danitsa,3,5.0
42720,D.,2,5.0
42721,Tasha,9,4.22
42722,Jim,4,1.0
42723,Stephen,1,1.0
42724,World,4,4.0
42725,Victor,2,3.0
42726,Sarah,3,3.67
42727,Michael,1,4.0
42728,CZ,1,5.0
42729,John,8,3.5
42730,Herman,9,4.33
42731,Laura,1,1.0
42732,Natalie,6,4.5
42733,B,18,3.72
42734,T,1,1.0
42735,Huma,2,4.0
42736,Scott,14,3.86
42737,Jessica,3,5.0
42738,Joe,1,5.0
42739,Mandy,1,3.0
42740,Emily,6,4.67
42741,Yana,7,3.0
42742,Cindy,1,5.0
42743,Brad,1,5.0
42744,Merlinda,12,3.17
42745,Reid,2,3.0
42746,Michael,1,4.0
42747,Katie,1,5.0
42748,Glenda,1,5.0
42749,Sirajum,1,4.0
42750,Sam,4,3.25
42751,Raymond,7,3.0
42752,Rachel,11,4.18
42753,Josh,8,2.88
42754,Patricia,4,3.5
42755,Magalys,11,4.18
42756,Phil,1,5.0
42757,Elizabeth,15,3.0
42758,Ralph,1,1.0
42759,Jay,1,2.0
42760,C.Taylor,1,5.0
42761,Whitney,1,2.0
42762,Bobby,4,3.75
42763,Sally,7,4.14
42764,Michelle,13,3.46
42765,Joe,2,4.0
42766,Justin,2,3.0
42767,Josie,1,1.0
42768,Erik,4,4.5
42769,Keith,4,5.0
42770,M,4,4.25
42771,I,12,4.5
42772,Ariana,6,4.33
42773,Cservice,2,4.0
42774,Dale,19,3.32
42775,Carol,1,4.0
42776,Yasmen,8,4.88
42777,Tammy,4,4.0
42778,Patrick,1,5.0
42779,Marissa,6,3.17
42780,Abby,1,5.0
42781,Deborah,2,2.0
42782,Megan,1,5.0
42783,Jeromie,1,3.0
42784,D,13,3.69
42785,Jason,1,5.0
42786,Sharyn,1,1.0
42787,Margaret,5,2.0
42788,Carol,1,5.0
42789,Jeff,1,4.0
42790,Weldon,1,3.0
42791,Ehshan,1,5.0
42792,A,2,5.0
42793,John,1,4.0
42794,J,1,5.0
42795,Martin,6,2.83
42796,Experienced,3,2.67
42797,Anna,2,4.5
42798,Patrick,6,4.0
42799,Molly,1,4.0
42800,Perhaps,5,2.8
42801,Alexia,2,5.0
42802,A,4,4.25
42803,Carmine,3,2.67
42804,Bill,3,4.33
42805,Daniel,1,5.0
42806,Ana,1,5.0
42807,Kelly,29,4.93
42808,Kevin,1,3.0
42809,Jerry,1,5.0
42810,Sean,1,1.0
42811,Wendy,1,4.0
42812,Anthony,1,5.0
42813,MacGregor,9,3.0
42814,Mindy,2,1.5
42815,Jill,3,2.33
42816,Katie,1,5.0
42817,Stephanie,15,4.27
42818,Tiberius,1,5.0
42819,RainieDaze,4,4.75
42820,Merle,3,5.0
42821,Emma,18,4.0
42822,Linda,3,3.33
42823,James,1,2.0
42824,Jean,5,3.4
42825,Penny,5,4.6
42826,Puja,6,3.67
42827,Anne,1,5.0
42828,Edward,1,4.0
42829,Lena,6,3.5
42830,Elizabeth,1,4.0
42831,Mike,8,2.75
42832,Betsy,1,5.0
42833,Katie,2,4.0
42834,Alexander,1,2.0
42835,Jeannie,5,3.8
42836,Denis,1,1.0
42837,Rebecca,1,2.0
42838,Erica,2,3.5
42839,Sara,2,5.0
42840,Brian,1,4.0
42841,Oscar,1,1.0
42842,Stefanie,1,5.0
42843,Jay,22,3.68
42844,Kate,2,2.0
42845,Alyssa,2,4.5
42846,M,2,3.5
42847,Craig,1,5.0
42848,Brian,1,4.0
42849,Ajith,1,4.0
42850,Anika,10,2.3
42851,Michael,4,4.75
42852,Roger,9,3.89
42853,Dawn,3,4.0
42854,Ann,2,1.0
42855,Harry,2,5.0
42856,Rob,1,5.0
42857,Joey,16,3.94
42858,Heather,2,5.0
42859,Kevin,4,4.0
42860,Starr,2,5.0
42861,S,1,4.0
42862,Lauren,3,3.67
42863,Candido,2,3.5
42864,Judy,2,5.0
42865,Vernessa,8,3.75
42866,Robert,6,3.0
42867,Rachel,4,3.0
42868,Sherry,1,3.0
42869,Steve,1,1.0
42870,Lawrence,2,1.0
42871,Alexis,1,5.0
42872,Lisa,3,3.67
42873,Martha,17,4.47
42874,Scott,21,4.1
42875,R,1,2.0
42876,Alex,3,4.67
42877,Jose,4,4.75
42878,Douglas,7,3.0
42879,Maranda,7,3.43
42880,Isa,4,3.0
42881,Suikey,10,2.3
42882,Karen,1,3.0
42883,Macky,1,4.0
42884,Kim,1,5.0
42885,Michelle,5,5.0
42886,Jen,1,4.0
42887,Eric,12,2.33
42888,Margaret,5,4.0
42889,Amanda,3,4.0
42890,Stacey,7,4.71
42891,J,1,2.0
42892,Dave,2,4.0
42893,Rob,5,3.8
42894,Angee,4,5.0
42895,Vladislav,6,3.33
42896,Sarah,4,2.0
42897,Nasbr,1,1.0
42898,Rob,2,3.0
42899,Rob,18,3.28
42900,Hawt,10,2.1
42901,Leonor,1,5.0
42902,Caila,6,3.67
42903,Bonnie,6,3.67
42904,Tammy,4,3.5
42905,Douglas,1,5.0
42906,Barbara,7,4.0
42907,Tina,1,3.0
42908,Denise,11,3.0
42909,Justin,1,2.0
42910,donna,1,2.0
42911,Victoria,7,1.86
42912,Jack,1,3.0
42913,Hannah,2,4.0
42914,Francesca,5,4.8
42915,Mohsin,2,2.5
42916,Jobie,6,4.83
42917,Jonathan,9,3.67
42918,Mark,1,2.0
42919,Brooke,1,5.0
42920,Cindy,1,5.0
42921,Cliff,5,2.0
42922,Julia,2,5.0
42923,Jeffrey,2,5.0
42924,Ricky,1,4.0
42925,L,9,3.22
42926,Daniel,2,4.0
42927,Isaac,18,3.44
42928,Clare,8,3.88
42929,Jackie,5,5.0
42930,David,2,3.0
42931,Yasmeen,6,3.67
42932,Alejandro,3,4.33
42933,Robert,2,4.5
42934,McGoats,4,5.0
42935,Michael,1,5.0
42936,Andie,7,3.29
42937,Tim,1,5.0
42938,Bel,6,4.17
42939,Chip,2,3.5
42940,Joe,3,5.0
42941,Ali,3,3.67
42942,Shy,7,4.86
42943,Tina,7,2.43
42944,Brandon,3,3.67
42945,J.,1,5.0
42946,Carlos,1,5.0
42947,Jessica,1,5.0
42948,William,12,2.75
42949,Robert,3,3.0
42950,Albert,13,2.0
42951,C,7,3.71
42952,Tee,2,5.0
42953,Panda,2,5.0
42954,Alex,25,3.92
42955,John,2,1.0
42956,Melissa,3,3.0
42957,Kat,6,4.33
42958,Terry,3,5.0
42959,Em,1,5.0
42960,Ted,1,1.0
42961,Rudra,1,1.0
42962,Julia,14,2.79
42963,Amy,3,3.67
42964,Km,1,4.0
42965,Rachel,1,4.0
42966,Julie,2,4.5
42967,Amy,6,4.83
42968,Stephen,1,2.0
42969,Katie,2,4.5
42970,Karen,1,5.0
42971,Sam,1,5.0
42972,Jesse,1,5.0
42973,Mike,1,5.0
42974,Lauren,1,4.0
42975,Megan,3,5.0
42976,Katie,1,2.0
42977,Bee,7,4.43
42978,Camille,4,3.5
42979,Doreen,1,1.0
42980,Jeff,13,3.77
42981,Carolina,2,5.0
42982,Annie,1,2.0
42983,Ty,4,4.25
42984,Carmen,3,1.67
42985,Sheila,7,1.71
42986,Hoconocoh,1,5.0
42987,Megan,5,4.4
42988,Scott,15,2.73
42989,Terry,1,5.0
42990,Ally,2,5.0
42991,D,5,3.6
42992,Jason,2,5.0
42993,C,3,1.67
42994,Peach,24,3.62
42995,Stephen,24,4.71
42996,m,1,5.0
42997,Maria,1,4.0
42998,Jim,1,5.0
42999,Michael,12,1.67
43000,Kels,11,3.0
43001,Ann,1,5.0
43002,Bobby,4,4.5
43003,Kevin,2,4.5
43004,Jack,3,4.67
43005,Dawn,5,3.2
43006,Lisette,5,4.6
43007,Melina,8,4.38
43008,Mz,4,3.5
43009,S.,3,4.67
43010,Raja,4,4.25
43011,Mark,1,2.0
43012,Janna,2,1.0
43013,Monica,8,3.5
43014,Dawn,1,1.0
43015,C.A.,1,3.0
43016,Pat,9,2.56
43017,Bryson,1,5.0
43018,Vyse,13,3.15
43019,Melanie,14,4.79
43020,Yvette,7,4.86
43021,Lydia,2,1.0
43022,F,5,4.0
43023,Amy,1,2.0
43024,Emily,1,2.0
43025,Bruno,3,5.0
43026,Gary D,2,1.5
43027,Gingereee,6,2.33
43028,Andrew,24,4.75
43029,Ray,7,3.29
43030,Charlie,2,3.5
43031,Elka,2,4.0
43032,Kel,2,5.0
43033,Mallory,1,5.0
43034,Greenville,10,4.6
43035,Penny,1,4.0
43036,Abbey,1,1.0
43037,Mag,1,5.0
43038,Chris,13,3.69
43039,John,2,4.0
43040,Boris,1,4.0
43041,Jen,9,3.78
43042,Ryan,11,4.09
43043,Seth,1,3.0
43044,Stephen,13,2.85
43045,Jen,22,2.91
43046,Vivek,7,3.14
43047,Frantz,2,5.0
43048,Christina,2,4.5
43049,K,1,5.0
43050,Neil,5,1.6
43051,Chris,3,4.0
43052,Cynthia,2,3.5
43053,Meg,2,3.0
43054,J,2,5.0
43055,Pookie,3,5.0
43056,zambak,1,1.0
43057,Naomi,1,5.0
43058,Leanne,4,3.5
43059,John,13,4.23
43060,Allison,8,3.62
43061,D.,1,3.0
43062,BRENDAN,2,3.5
43063,Bob,6,4.67
43064,Nisha,1,5.0
43065,Mike,5,4.2
43066,Neha,5,3.8
43067,Nakita,2,3.0
43068,Miles,9,3.44
43069,Medi,1,5.0
43070,Andre,1,5.0
43071,J,22,3.64
43072,Cristina,6,5.0
43073,Unknown,12,1.5
43074,Yardstyle,11,2.55
43075,Heather,6,3.67
43076,Greg,2,5.0
43077,Carilyn,6,3.0
43078,Edward,6,4.0
43079,Kelly,1,1.0
43080,Danielle,9,4.0
43081,Jose,4,3.75
43082,Ed,27,3.96
43083,Deb,4,4.75
43084,Jackie,1,5.0
43085,Dway,6,1.0
43086,Hany,2,4.5
43087,Grayce,5,2.0
43088,Heather,4,5.0
43089,N,5,3.4
43090,Janet,3,5.0
43091,Lauren,1,5.0
43092,Dan,1,4.0
43093,Callie,2,4.0
43094,Billy,1,5.0
43095,Michele,5,4.8
43096,Geoffrey,2,5.0
43097,Rose,3,3.67
43098,Nicole,4,3.0
43099,Crisnel,9,4.44
43100,N,4,5.0
43101,Glowing,7,4.43
43102,Jenn,13,3.77
43103,Laurie,1,1.0
43104,Isa,1,5.0
43105,Emily,5,4.2
43106,Gail,1,5.0
43107,Mark,1,1.0
43108,Thomas,4,4.0
43109,Brandon,1,5.0
43110,Daniel,1,5.0
43111,Tony,1,2.0
43112,D,2,4.5
43113,Jyoti,1,1.0
43114,D,11,2.45
43115,Kelly,1,4.0
43116,Katie,9,3.89
43117,Bhaskar,12,4.5
43118,Leilani,2,3.5
43119,Jennifer,4,4.5
43120,Sonya B,6,3.33
43121,David,2,5.0
43122,Audrey,2,5.0
43123,Valerie,10,1.8
43124,Marina,5,4.6
43125,Troy,1,1.0
43126,Marti,2,4.5
43127,Theresa,2,3.0
43128,Thomas,3,3.33
43129,simon,2,3.0
43130,Justin,4,5.0
43131,Martin,7,4.71
43132,Julia,1,2.0
43133,Al,1,5.0
43134,mary,6,3.67
43135,Samantha,1,5.0
43136,Samuel,2,4.5
43137,Scott,1,4.0
43138,Brayden,1,2.0
43139,Eli,6,3.67
43140,James,12,4.67
43141,Brick,2,3.0
43142,Subu,1,5.0
43143,Sarah,10,4.3
43144,Ashleigh,6,3.83
43145,Rob,10,4.9
43146,J,2,2.5
43147,Car,14,4.5
43148,Kristina,1,4.0
43149,K,1,5.0
43150,Claudia,1,5.0
43151,Joe,7,1.71
43152,Gary,10,3.6
43153,Ryan,7,3.71
43154,Michael,3,1.33
43155,Barbara,15,3.73
43156,Richard,1,1.0
43157,Marc,1,2.0
43158,J,6,3.5
43159,Hugo,4,3.5
43160,Michael,2,2.5
43161,Mark,3,2.67
43162,Michelle,1,2.0
43163,Kevin,4,2.75
43164,Taylor,3,5.0
43165,Oneida,1,5.0
43166,Matthew,1,5.0
43167,James,1,1.0
43168,Mike,13,4.15
43169,Serena,5,4.0
43170,Cheri,6,3.17
43171,Parin,1,4.0
43172,W,4,3.25
43173,Ivonne,13,3.38
43174,Mark,1,1.0
43175,Janus,1,5.0
43176,Andrea,3,5.0
43177,Jacqueline,6,5.0
43178,Danielle,1,5.0
43179,J,4,1.75
43180,Stephanie,18,4.11
43181,Steven,1,5.0
43182,M,1,5.0
43183,Tanya,4,3.25
43184,Rachel,1,2.0
43185,S.,1,5.0
43186,Daryl,1,4.0
43187,Jeff,1,1.0
43188,Rye,3,3.0
43189,Jessi,2,3.0
43190,Zamunda,2,4.0
43191,Dustin,6,3.33
43192,Tim,1,5.0
43193,Abi,15,4.4
43194,Alaric,1,4.0
43195,BC,6,3.67
43196,Erikia,1,1.0
43197,Mike,17,4.0
43198,Mandy,11,2.64
43199,Aleah,5,3.6
43200,Deb,4,4.75
43201,Lisa,8,4.75
43202,Lynn,1,5.0
43203,Alfredo Jr,1,5.0
43204,David,1,1.0
43205,Cindy,4,2.0
43206,Tang,9,4.11
43207,Paul,2,2.0
43208,Brad,1,5.0
43209,Charleen,3,2.33
43210,Casey,5,4.4
43211,Jamie,2,3.0
43212,Tito,10,2.1
43213,M`,5,2.6
43214,Peter,1,5.0
43215,W,1,3.0
43216,Lorenzo,2,4.5
43217,D,2,2.5
43218,Jimmy,3,3.0
43219,ML,7,3.71
43220,Chris,1,1.0
43221,Leigh,3,5.0
43222,Ingrid,1,5.0
43223,Shelly,2,3.0
43224,Cristina,11,2.73
43225,Samantha,1,4.0
43226,Kari,9,3.56
43227,Orlando,1,1.0
43228,Jaimie,11,4.45
43229,Cassidy,3,2.67
43230,Laura,3,5.0
43231,L,2,3.5
43232,Ban,16,2.81
43233,gabriella,4,2.0
43234,J,20,4.1
43235,CJ,3,2.67
43236,Angie,9,4.0
43237,mutscheQ,1,5.0
43238,Stella,24,4.33
43239,Melinda,1,5.0
43240,Daveed,2,3.0
43241,Steve,1,5.0
43242,Kel,3,4.0
43243,Katrina,65,3.57
43244,Luchia,1,3.0
43245,A.,1,2.0
43246,S,1,3.0
43247,Lisa,7,4.29
43248,Walter,1,3.0
43249,Pat10K,1,1.0
43250,Brooke,1,5.0
43251,Matt,2,5.0
43252,Liz,3,3.67
43253,Rebecca,1,5.0
43254,Cecilia,10,4.0
43255,Dave,2,5.0
43256,Paul,1,1.0
43257,Jim,1,4.0
43258,Abigail,12,3.0
43259,Rose,5,4.8
43260,F,4,3.75
43261,Diane,1,5.0
43262,Fred,15,2.8
43263,Rebecca,5,3.8
43264,Phill,2,3.5
43265,Chelsi,1,5.0
43266,Samuel,7,3.43
43267,Marcie,1,5.0
43268,E,6,2.5
43269,Dan,2,2.5
43270,Tom,9,2.22
43271,J,5,4.4
43272,Mark,3,5.0
43273,Desi,10,3.0
43274,Daniel,8,3.12
43275,Alex,7,3.86
43276,Jeff,2,5.0
43277,Jimmy,1,1.0
43278,Tori,1,5.0
43279,Emily,2,3.0
43280,Chris,1,5.0
43281,Greg,1,3.0
43282,Sam,2,3.5
43283,The,3,5.0
43284,Ryan,2,5.0
43285,J,4,3.25
43286,Cc,6,5.0
43287,Josh,1,1.0
43288,Elizabeth,21,2.48
43289,Theresa,4,3.25
43290,Todd,2,3.0
43291,Diana,14,2.57
43292,Dustin,6,2.33
43293,N,4,4.0
43294,Harold,4,1.0
43295,Jamie,1,2.0
43296,C,6,4.0
43297,Ray,12,2.83
43298,Kelly,2,4.0
43299,Sonja,1,4.0
43300,Mily,1,3.0
43301,Rafael,1,4.0
43302,Michael,1,5.0
43303,Kortney,5,3.0
43304,Susan,2,5.0
43305,Jacob,5,4.6
43306,Blair,4,5.0
43307,Mark,5,4.2
43308,Tara,17,3.35
43309,William,5,2.8
43310,Sam,1,5.0
43311,Matthew,1,5.0
43312,Kerri,16,3.75
43313,Lisa,6,5.0
43314,Kaitlyn,1,5.0
43315,John,1,5.0
43316,Carmine,1,4.0
43317,Ben,2,4.0
43318,Michele,25,4.0
43319,Jennifer,9,4.33
43320,Monica,1,5.0
43321,Paul,10,4.6
43322,Wendy,4,2.5
43323,Dr,5,3.4
43324,Joe,1,1.0
43325,Christy,1,2.0
43326,Claudia,1,5.0
43327,Shelby,1,5.0
43328,Payton,8,5.0
43329,Kimberly,1,4.0
43330,Yulissa,2,4.5
43331,R,1,5.0
43332,Ellen,2,5.0
43333,Mariana,1,5.0
43334,Mr.,1,2.0
43335,Alex,4,4.0
43336,El,3,3.67
43337,H,1,5.0
43338,Alex,5,4.2
43339,Shawn,5,4.0
43340,Willy,2,4.0
43341,M,1,5.0
43342,Erin,3,2.67
43343,Nicole,5,4.8
43344,Emily,1,5.0
43345,Danielle,4,4.0
43346,Carolina,2,5.0
43347,Bob,1,5.0
43348,Staci,1,5.0
43349,Ann,3,3.67
43350,Cazgo,3,4.67
43351,Daniel,2,5.0
43352,shannon,1,5.0
43353,Rob,1,3.0
43354,Andrew,7,3.86
43355,Renata,5,4.4
43356,Mallory,11,3.91
43357,Jessica,1,4.0
43358,Steve,4,5.0
43359,Megan,1,5.0
43360,Aimee,9,3.22
43361,Brie,1,4.0
43362,Ben,1,2.0
43363,John,1,2.0
43364,Muzza,1,3.0
43365,Leilani,18,4.72
43366,Sam,7,3.57
43367,Caline,17,3.76
43368,Narmi,2,5.0
43369,Nicole,5,4.8
43370,Shaji,2,2.5
43371,Mitch,16,4.25
43372,Steph,3,4.0
43373,Ray,1,5.0
43374,Stoliraz,1,5.0
43375,Reviewer,3,3.0
43376,Bart,2,3.5
43377,John,7,4.29
43378,Geri,1,2.0
43379,Kevin,1,5.0
43380,Brittany,2,3.5
43381,Lauren,16,2.19
43382,Brittany,2,1.0
43383,Stephanie,9,4.78
43384,Lisa,5,4.4
43385,BB,20,4.5
43386,Gizella,3,2.33
43387,M,3,5.0
43388,Alan,5,4.8
43389,Dawn,6,4.0
43390,Tee,7,1.0
43391,Fred,1,5.0
43392,Neenz,13,4.0
43393,Ana,1,5.0
43394,Mari,20,2.6
43395,Jane,1,5.0
43396,Stephany,13,3.77
43397,Cori,1,3.0
43398,Jorge,5,1.0
43399,N,3,3.0
43400,Naomi,7,4.14
43401,Marianne,3,3.0
43402,Lucho,1,2.0
43403,Minerva,6,3.5
43404,Young,2,3.0
43405,Shamonique,1,5.0
43406,Tony,1,4.0
43407,Teresa,1,5.0
43408,Berta,1,4.0
43409,Ali,1,5.0
43410,Alex,1,5.0
43411,Sonia,2,3.5
43412,Neil,1,5.0
43413,Steve,1,5.0
43414,Dyann,6,4.5
43415,Mike,4,2.25
43416,Greg,1,5.0
43417,Andy,2,3.0
43418,Debbie,5,4.6
43419,Whitney,4,5.0
43420,Mike,23,3.04
43421,Shayne,2,5.0
43422,Cassie,8,4.38
43423,John,2,3.5
43424,Jim,3,5.0
43425,Eleana,1,4.0
43426,Lsrd,6,3.67
43427,Nikki,2,3.5
43428,Cara,5,4.2
43429,Julia,2,3.5
43430,Oliver,17,3.35
43431,Toy,3,5.0
43432,Erica,2,4.0
43433,Jane,7,4.14
43434,Morgan,9,4.67
43435,Kathy,2,4.0
43436,Chip,1,4.0
43437,Will,9,2.89
43438,Savanna,1,1.0
43439,Leslie,1,4.0
43440,P,2,3.0
43441,Tiff,8,5.0
43442,Jason,4,5.0
43443,Keith,5,4.0
43444,Sandra,5,4.2
43445,Brandon,1,2.0
43446,Car,5,3.8
43447,Chris,1,4.0
43448,Jenny,1,3.0
43449,Dave,7,2.29
43450,Scott,6,3.67
43451,Madison,6,4.33
43452,Breezy,5,4.2
43453,Yve,3,5.0
43454,Charlie,1,1.0
43455,Eric,2,3.0
43456,James,1,1.0
43457,Christina,13,4.54
43458,Robin,1,4.0
43459,Keith,2,1.5
43460,Jay,1,5.0
43461,Veda,6,4.0
43462,Jerry,1,1.0
43463,Esther,2,5.0
43464,Rusty,1,1.0
43465,Thomas,1,5.0
43466,Pierce,1,4.0
43467,Bren,1,5.0
43468,Sandi,3,4.67
43469,Dyanne,14,2.29
43470,Brandon,6,4.17
43471,Melody,1,5.0
43472,Tiffani,5,4.4
43473,Tawny,1,5.0
43474,Janet,1,4.0
43475,Douglas W,1,4.0
43476,Russ,3,5.0
43477,Steve,7,2.86
43478,Vicky,3,3.67
43479,Ashley,8,3.12
43480,Jack,2,5.0
43481,Milla,4,2.75
43482,Lcb,1,4.0
43483,Alice,7,3.0
43484,Beachy,16,4.19
43485,Lola,1,5.0
43486,Evie,1,4.0
43487,Brett,1,5.0
43488,Georgie,6,3.67
43489,No,2,1.0
43490,John,12,4.58
43491,Good,1,1.0
43492,Johnny,2,3.0
43493,Jennifer,9,3.0
43494,J,5,3.6
43495,Keren,4,3.5
43496,Yelper,1,3.0
43497,Joe,3,4.0
43498,James,1,5.0
43499,Rebecca,1,5.0
43500,Julie,2,1.0
43501,Tom,1,5.0
43502,Nina,12,3.08
43503,Miguel,7,3.43
43504,Adam,9,3.67
43505,Mrudula,4,4.75
43506,Nat,1,2.0
43507,Karla,2,4.0
43508,Christine,14,3.79
43509,Veronica,19,5.0
43510,Amy,2,1.0
43511,Sean,6,4.67
43512,Hobby,13,2.92
43513,Anurag,1,1.0
43514,Ed,1,2.0
43515,Tim,1,5.0
43516,Kelsey,1,2.0
43517,Tinker,1,2.0
43518,Carolyn,1,5.0
43519,Rosa,2,4.0
43520,Kimberly,1,4.0
43521,Katrina,1,5.0
43522,Jimmy,7,3.29
43523,Jim,5,2.0
43524,Donna,3,4.33
43525,Rich,1,3.0
43526,Catherine,1,5.0
43527,Juli-Anna,2,5.0
43528,Tom,1,5.0
43529,Crystal,5,4.2
43530,Brian,2,3.5
43531,P,1,4.0
